id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
183274,infinity,لا نهاية,infinité; infini,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183274,مسافة غير محدودة في التصوير، لدرجة أن المنبع الضوئي الموجود على هذه المسافة تُعتًبر الأشعة الصادرة عنه متوازية بالنسبة لمعظم العدسات وفي أغلب التطبيقات,,True,True
183275,infrared (IR),تحت الحمراء,infrarouge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183275,الجزء من الطيف الكهرمغنطيسي، ذي الأطوال  الموجية الواقعة مباشرة وراء النهاية الحمراء للطيف المرئي,,True,True
183276,infrared line-scanner,ماسح خطّي لتحت الحمراء,balayeur linéaire en infrarouge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183276,"انظر : 'scanner, scanning radiometer'",,True,True
183277,infrared photographic,تحت حمراء تصويرية,infrarouge photographique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183277,تمتد أطوالها الموجيَّة بين 0.7 - 13 ميكرون، أو في الحدود المجدية لحساسية الفلم,,True,True
183278,infrared radiation,أشعة تحت الحمراء,radiation infrarouge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183278,الإشعاع الكهرمغنطيسي في مجال الطول الموجي من 0.75 ميكرون إلى 1 ميلمتر، ويحدُّه في نهايته الدنيا الإشعاع المرئي وفي نهايته العظمى الإشعاع الميكروي,,True,True
183279,instantaneous field-of-view (IFOV),حقل الرؤية اللَّحظي,champ de vision instantané,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183279,حقل الرؤية الضيق في الأنظمة الماسحة الراديومترية، إذ لا يتم في أية لحظة إلا تسجيل الإشعاع الكهرمغنطيسي الصادر عن منطقة صغيرة، وبمعنى آخر، حقل الرؤية في راديومتر ماسح عند توقف حركة المسح فيه,,True,True
183280,instrument (to),جهَّز,instrumenter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183280,زوّد مركبة أو وحدة بالتجهيزات,,True,True
183281,instrumentation,تجهيز,instrumentation; appareillage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183281,تركيب أجهزة إلكترونية وجيروسكوبية وغيرها في طائرة أو صاروخ أو مركبة فضائية,,True,True
183282,intensity-modulated indicator,مؤثِّر الشدَّة المعدَّلة,indicateur d'intensité modulée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183282,شاشة رادارية تعرض الأصداء المرتدّة عن هدف ما على شكل بقع أو مساحات ضوئية تكون شدتها أو تألقها تابعاً لشدة إشارة الصدى,,True,True
183283,interface,سطح بيني,interface,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183283,الحد المشترك الفاصل بين وحدتين في مركبة فضائية أو صاروخية أو في أية مجموعة ميكانيكية,,True,True
183284,interference,تداخُل,interférence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183284,إشارات غريبة تعيق الاستقبال الصحيح للإشارة المطلوبة، في الأجهزة الإلكترونية,,True,True
183285,interferometer,مقياس التداخل,interféromètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183285,جهاز يستخدم لقياس التداخل بين اثنتين أو أكثر من سلاسل موجيَّة متوافقة صادرة عن المنبع نفسه. ويستخدم في قياس الأطوال الموجية، والعرض الزاوي للمنبع، وفي تحديد الموضع الزاوي للمنبع، كما في متابعة السواتل,,True,True
183286,interior orientation,توجيه داخلي,orientation interne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183286,تحديد المسافة الرئيسية وموضع النقطة الرئيسية لصورة فوتوغرافية، بالنسبة إلى علامات الإسناد لآلة التصوير,,True,True
183287,interlaced scanning,مسح متشابك,balayage entrelacé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183287,مسح شاشة أنبوب الأشعة المهبطية، بحيث تعود الخطوط المتجاورة إلى حقول متناوبة,,True,True
183288,internal reflection,انعكاس داخلي,réflexion interne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183288,انعكاس الضوء على مختلف السطوح الزجاجية في عدسة مركّبة,,True,True
183289,international candle,كنديلا دولية,candela internationale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183289,انظر 'candela' الوحدة العالمية لشدة الضوء,,True,True
183290,interocular distance,مسافة بين العينين,distance interoculaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183290,المسافة بين مراكز دوران حدقتي العينين,,True,True
183291,intervalometer,مقياس فاصل زمني,intervallomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183291,جهاز توقيت لتشغيل آلة التصوير بشكل آلي عند لحظة زمنية محدَّدة,,True,True
183292,inverse-square law,قانون التربيع العكسي (عكس المربع),loi de carré inverse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183292,ينص على أن الإضاءة على واحدة السطح، تتناسب عكساً مع مربع المسافة بين هذا السطح والمنبع الضوئي,,True,True
183293,inversor,عاكس,inverseur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183293,أداة ميكانيكية تستخدم للمحافظة على الأبعاد المتزاوجة (المترافقة) الصحيحة وعلى التسامت بالنسبة للصورة السالبة، والعدسة، ومسند التثبيت، في الأجهزة البصرية ذاتية التركيز، كآلة التصوير الناسخة وآلة التقويم,,True,True
183294,ion,إيون,ion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183294,في الكيمياء: ذرة مشحونة، أو مجموعة ذرات مشحونة، نتيجة اكتسابها أو فقدانها إلكتروناً أو أكثر. في الكهرباء الجوية: أنواع متعددة من الذرات تحت المجهرية المشحونة كهربائياً والموجودة في الجو، وتكون هذه الشوارد الجوية صغيرة أو كبيرة أو متوسطة، نسبياً,,True,True
183295,ionic conduction,توصيل أيوني,conduction ionique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183295,خلافاً للتيار الكهربائي الناشئ عن حركة الإلكترونات، يتم نقل التيار الكهربائي الأيوني نتيجة حركة الأيونات في السوائل وفي الجو,,True,True
183296,ionization,تايُّن,ionisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183296,عملية تصبح معها الذرات المحايدة (neutral) مشحونة كهربائياً، إيجابياً أو سلبياً، وذلك بفقد أو اكتساب إلكترونات,,True,True
183297,iris diaphragm,حجاب قُزحي,diaphragme iris,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183297,أداة تحكّم بفتحة العدسة، مؤلفة من مجموعة صفائح متراكبة,,True,True
183298,irradiation,تشعيع,irradiation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183298,إسقاط الإشعاع الكهرمغنطيسي على جسم ما,,True,True
183299,isocenter; isocentre,مركز متماثل,isocentre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183299,هو النقطة التي يتقاطع عندها المحور الرئيسي لصورة مائلة مع محور الميل، وتقع هذه النقطة على منصف زاوية الميل,,True,True
183300,isochromatic,متماثل اللون,isochromatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183300,صفة تدل على تساوي اللون,,True,True
183301,isoradial axis,محور تماثل,axe isoradial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183301,هو أحد المحاور المرسومة من المركز المتطابق,,True,True
183302,isotropic,متماثل الخواص,isotrope,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183302,صفة حالة تكون فيها كمية ما، أو المشتقات المكانية لهذه الكمية، موَّحدة الخواص في جميع الاتجاهات,,True,True
183303,isotropic radiation,إشعاع متماثل الخواص,radiation isotrope,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183303,إشعاع مبعثر له نفس الشدة في سائر الاتجاهات,,True,True
183304,isotropic scatter,تناثر متماثل الخواص,dispersion isotropique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183304,وسيلة نظرية، بعد اعتراضها طاقة مشعّة معينة، تؤدي إلى إعادة إشعاعها وبشكل متساوي الخواص في سائر الاتجاهات,,True,True
183305,jerk; acceleration vector,متَّجهة التسارع,vecteur d'accélération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183305,متجهة 'vector' تحدد معدلات الزمن لتغيير التسارع,,True,True
183306,jet routes,نظام الطيران النفاث,système aéronautique à réaction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183306,نظام مسالك (محرات) عالية يتجاوز ارتفاعها 18 ألف قدم، مدعوماً بشبكة خدمات للتوترات العالية جداً (VHF) والتوترات فوق العالية (UHF)، مخصصة للارتفاعات العالية,,True,True
183307,jitter,اضطراب,jitter; gigue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183307,تغيّرات صغيرة وسريعة في شكل الموجة، ناتجة عن اضطرابات ميكانيكية أو كهربائية عرضيَّة أو متعمَّدة، أو عن تغير في الفولتاج أو في خواص الوحدات المكونة,,True,True
183309,joint use restricted area,منطقة مقيَّدة للاستخدام المشترك,zone réglementée à utilisation conjointe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183309,منطقة محظورة للاستخدام المشترك لأغراض الملاحة الجوية، إلا بإذن من السلطات المختصة عندما لا تكون مستخدمة من قِبَل هذه السلطات,,True,True
183310,joule constant,ثابت جول,constante de Joule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183310,النسبة بين كمية الحرارة والعمل، وتسمى أيضاً : المكافئ الميكانيكي للحرارة' استناداً إلى قوانين الترموديناميك,,True,True
183311,jumper,وُصلة العبور,sauteur; jumpeur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183311,قطعة ناقلة قصيرة تستخدم لغلق دارة كهربائية بصورة مؤقتة بين نهايتين، أو لتجاوز دارة موجودة,,True,True
183312,junction,عقدة توصيل,jonction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183312,النطاق الانتقالي بين منطقتين نصف ناقلتين متميزتين من حيث الخواصُّ الكهربائية,,True,True
183313,k-band,نطاق -K,bande -K,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183313,نطاق تردُّدي في الرادار، يمتد بين 10.9 إلى 36 جيفاهرتز,,True,True
183314,k-corona,هالة -K,corona - K,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183314,جزء من إشعاع الهالة الشمسية، يتألف من طيف مستمر مشتَّت بواسطة الإلكترونات,,True,True
183315,kelvin,كلفن,kelvin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183315,مقياس لدرجات الحرارة يبدأ من الصفر المطلق (-273 درجة مئوية تقريباً)، وتساوي الدرجة فيه درجة الحرارة المئوية انظر: 'absolute zero',,True,True
183316,key photo-interpretation,مفتاح تفسير المرئيات,clé de photo-interprétation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183316,وسيلة مصممَّة للمساعدة في التعرف السَّريع والصحيح على جسم ما والحكم عليه من مظهر في المرئية,,True,True
183318,knot,عقدة بحرية,nœud,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183318,سرعة ميل بحري في الساعة، وتساوي 1.1508 سرعة ميل أرضي في الساعة، أو 1.8503 كيلومتر في الساعة,,True,True
183321,large scal,مقياس كبير,grande échelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183321,صورة جوية، أو خرائط، يترواح مقياسها بين 500/1 و 10.000/1 وبمعنى آخر يكون مقياسها أكبر من 10.000/1,,True,True
183323,latent image,مرئية كافية,image latente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183323,صورة غير مرئية تنتج بالتأثير الكيميائي أو الفيزيائي للضوء على المادة، ويمكن جعلها مرئية فيما بعد بعملية الإظهار الكيميائي,,True,True
183324,lateral chromatic aberration,زيغ لوني جانبي,aberration chromatique latérale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183324,زيغ عدسي يؤثر في وضوح الخيالات خارج محور العدسة، نظراً لكون الألوان المتباينة خاضعة لتكبير مختلف,,True,True
183325,latitude,مدى زمني,latitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183325,مصطلح يستعمل في التصوير: في التعريض، التغير المسموح به في زمن التعريض دون التأثير على نوعية الصورة، وهي مواصفة خاصة بنوع الفلم. وفي الإظهار، التغير المسموح به في زمن الإظهار دون اختلاف ملموس في التباين,,True,True
183326,layover,خَفْض الذُرَى,rabattement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183326,خفض القسمات الأرضية المرتفعة، في الصورة الرادارية، بحيث تظهر القمم على شكل منحدرات,,True,True
183327,leader,ملقِّم الفلم,chargeur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183327,قطعة شريطية في بداية بكرة الفلم مصممة لتلقيم آلة التصوير,,True,True
183329,lens distortion,تشوُّه عدسي,distortion d'objectif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183329,الزيغ المؤثر في الأخيلة التي لا تقع على محور العدسة، إذ أن الأجسام التي يختلف بعدها الزاوي عن المحور تخضع لنسب تكبير مختلفة,,True,True
183330,lens element,عدسة أصلية,lentille élément,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183330,عدسة أساسية في نظام عدسي مركّب,,True,True
183331,lens speed,سرعة العدسة,vitesse d'objectif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183331,نسبة البعد البؤري المكافئ لقطر فتحة الدخول المقابل للفتحة الأعظمية للحجاب الخرجي,,True,True
183328,lens; objective lens,عدسة,lentille; objectif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183328,قطعة أو مجموعة قطع زجاجية أو من أية مواد شفافة أخرى تعطي خيالاً ناتجاً عن انكسار الضوء,,True,True
183332,light,ضوء,lumière,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183332,الإشعاع المرئي (0.4 - 0.7 ميكرون) باعتبار مدى تأثيره على حاسة البصر,,True,True
183334,line center,خط مركزي,ligne centrale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183334,الخط الممتد من نقطة المركز الحقيقي لصور جوية متراكبة عبر كل نقطة من نقاط المراكز المنقولة انظر 'transposed center point',,True,True
183333,line frequency,تردًّد خطِّي,fréquence de ligne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183333,عدد الكنسات 'scan' الأفقية في الثانية,,True,True
183335,line of flight; flight line,خط الطيران,ligne de vol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183335,خط المسار الذي تطير وفقه الطائرة ./ الخط الواصل بين النقاط  الرئيسية لصور جوية عمودية,,True,True
183336,line rhumb; rhumb line,خط اتجاه ثابت,ligne rhumb,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183336,خط ذو اتجاه ثابت على الكرة الأرضية,,True,True
183337,line-scanner,ماسح خطِّي,balayeur linéaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183337,انظر 'scanning radiometer',,True,True
183338,linear array,مصفوفة خطية,ordre linéaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183338,مصفوفة هوائي تكون عناصرها على أبعاد متساوية في خط مستقيم,,True,True
183340,linear polarization,استقطاب خطِّي,polarisation linéaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183340,استقطاب موجة كهرمغنطيسية مشعة بواسطة متجهة كهربائية تتغير بشكل متناوب بحيث ترسم مستوياً وتتجه هذه المتجهة أفقياً أو عمودياً. ويحدث الاستقطاب الخطي في موجات أخرى,,True,True
183339,linearly polarized wave,موجة مستقطبة خطيّاً,onde à polarisation linéaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183339,موجة كهرمغنطيسية أو صوتية أو ميكانيكية مستقطبة ومستوية,,True,True
183341,lithosphere,غلاف (ال…) الصخري,lithosphère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183341,الغلاف اليابس من الكرة الأرضية,,True,True
183342,lobe,فصّ,lobe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183342,عنصر من حزمة طاقة راديوية مركَّزة. تحدد الفصوص سطوح تساوي كثافة القدرة على مسافات واتجاهات مختلفة عن الهوائي المشع,,True,True
183343,local vertical,شاقول,vertical du lieu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183343,الاتجاه الذي تؤثر وفقه قوى الجاذبية في نقطة ما,,True,True
183344,longitudinal axis,محور طولاني,axe longitudinal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183344,الخط الواصل بين مقدمة المركبة ومؤخرتها والمار بمركز ثقلها,,True,True
183345,longitudinal chromatic aberration,زَيْغ لوني طولاني,aberration chromatique longitudinale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183345,زيغ يؤثر في وضوح سائر أجزاء الصورة، إذ أن الألوان المختلفة تتركز في بؤر تقع على مسافات مختلفة من العدسة,,True,True
183346,longitudinal vibration,اهتزاز طولاني,vibration longitudinale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183346,اهتزاز يكون فيه اتجاه حركة الجسيمات هو نفس اتجاه تقدم الحركة الاهتزازية,,True,True
183347,look angle,زاوية رصد الهدف,angle de visée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183347,الاتجاه الذي يشير إليه الهوائي في الرادار، عندما يرسل إلى خلية معينة أو يستقبل منها,,True,True
183348,look multiple,توجُّه متعدد,visée multiple,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183348,الحصول على منظر أرضي من عدة اتجاهات للتقليل من تأثيرات بُهُوت الموقع,,True,True
183349,loran; long-rang-navigation,ملاحة بعيدة المدى,navigation longue portée; portée distale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183349,طريقة خاصة في استخدام النبضات في الملاحة الجوية : يُحرض مرسل للنبضات من محطة رئيسية، واحداً أو أكثر من مرسلات نبضات أخرى في محطات ملحقة واقعة على بعد مئات الأميال. ويستخدم مستقبل متحرك لقياس فرق الزمن لوصول النبضات من المحطة الرئيسية والمحطات الملحقة,,True,True
183350,loss,فقْد,perte; déperdition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183350,انخفاض السعة أو الشدة، ويرافق تحويل الطاقة الكهرمغنطيسية إلى حرارة,,True,True
183352,loss tangent,مماس الفقد,tangente de perte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183352,نسبة تيار النقل إلى تيار الإزاحة أو نسبة القسم الخيالي إلى القسم الحقيقي من ثبات العزل الكهربائي، وهو قياس الفقد النسبي في وحدة الطول الموجي,,True,True
183353,lossey medium,وسط فاقد,milieu à haute perte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183353,وسط يحدث فيه فقد كبير في واحدة الطول الموجي,,True,True
183351,lossless medium,وسط عديم الفقد,milieu aveugle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183351,وسط لا يحدث فيه تحويل الطاقة الكهرمغنطيسية إلى حرارة,,True,True
183354,low oblique aerial photograph,صورة جوية منخفضة الميل,photographie aérienne oblique basse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183354,صورة مائلة لا يظهر فيها خط الأفق، وهي أقرب إلى الشاقولية منها إلى الأفقية,,True,True
183355,lubber line,خط اليقين,ligne de foi,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183355,خط ثابت على بوصلة الطائرة، يوازي المحور الطولي لهذه الطائرة، ويضبط صفر محور آلة التصوير الجوية بموجبه,,True,True
183356,lumen,لومن,lumen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183356,واحدة التدفق الضوئي، وتساوي التدفق المشع في واحدة ستيراديان (steradian) من منبع نقطي ذي شدة إضاءة تعادل كنديلا واحدة,,True,True
183357,luminance; brightness,سطوع,luminance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183357,قياس الشدة الضوئية الذاتية المنبعثة من منبع ضوئي ما باتجاه معين,,True,True
183358,luminescence,تألُّق,luminescence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183358,إصدار الضوء بطريقة لا يكون فيها للطاقة الحركية الحرارية دوراُ أساسيّ في آلية التهيُّج,,True,True
183359,luminescence intensity; light intensity,شدة التألق,intensité de luminescence; intensité lumineuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183359,الطاقة الضوئية في واحدة الزمن على واحدة ستيراديان (steradian) أو شدة الإشعاع المرئي مقيسة بشكل تؤخذ فيه بعين الاعتبار الاستجابة المتغيرة لعين الإنسان كتابع لطول موجة الضوء,,True,True
183360,lux,لوكس,lux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183360,واحدة الإضاءة، وتكافئ  لومنا (lumen) واحدا من الضوء الساقط على المتر المربع,,True,True
183362,macrosonics,إشارة صوتية كبيرة,macrosonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183362,تقنية صوتية تكون فيها سعة الإشارة كبيرة لدرجة لا تصلح معها التقريبات الخطية,,True,True
183363,magazine; camera magazine,مخزن آلة التصوير,magasin de camera,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183363,حاوية لبكرة الفلم ملحقة بجسم آلة التصوير. ويكون مخزن آلة التصوير الجوي مجهزّاً بآلية ذاتية الحركة تدفع المادة التصويرية إلى الأمام وتوضّعها بشكل ملائم للتعريض,,True,True
183364,magnetic declination,انحراف مغنطيسي,déclinaison magnétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183364,الزاوية المشكَّلة بين الشمال الجغرافي والشمال المغنطيسي وتتغير من موقع لآخر، كما وتتغير مع الزمن وببطئ شديد,,True,True
183365,magnetometer,مقياس المغنطيسية,magnétomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183365,جهاز لقياس الحقل المغنطيسي الأرضي، ويستعمل بشكل خاص في المسح الجيوفيزيائي الجوي,,True,True
183366,magnetostriction,تقبُّض مغنطيسي,magnétostriction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183366,تغيُّر في التحريض المغنطيسي للمادة الحديدية الممغنطة عند تعريضها لحقل مغنطيسي خارجي,,True,True
183367,magnetron,مغنطرون,magnétron,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183367,صِمام إلكتروني  يستخدم للتأثير المتبادل بين الإلكترونات والحقول المغنطيسية والكهربائية المستقرة المتصالبة لتوليد موجات ميكروية رادارية,,True,True
183368,magnification,تكبير,grossissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183368,نسبة قياس الصورة إلى قياس الجسم، وهي نسبة مقدار خطي من الصورة إلى المقدار الخطي المقابل له في الجسم,,True,True
183369,main bang,نبضة رئيسية,pan (bang) principal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183369,مصطلح في لغة الرادار الدارجة، ويعني النبضة المرسلة,,True,True
183370,marginal information; annotation,معلومات هامشية,annotation; information marginale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183370,العلامات والرموز المطبوعة على هوامش الخرائط والمخططات والفسيفِساء والموزاييك والصور، كدليل لقراءة هذه المواد,,True,True
183372,mask,قناع,masque; cache,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183372,مادة تستعمل فوق صورة موجبة أو صورة سالبة لحجب جزء من الصورة,,True,True
183373,master reproducible,شريط أصل,reproductible principale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183373,الأشرطة الممغنطة المستخدمة في الحاسوب، وأي وسيط آخر يستخدم كأصل في عمليات النسخ,,True,True
183374,matte print,صورة كامدة,photographie mate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183374,صورة غير لمَّاعة، وتصلح لتذييل (تهميش) المعلومات,,True,True
183376,mercury hypersensitizing,فرط التحسيس الزئبقي,hypersensibilisation au mercure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183376,وضع كرية من الزئبق في حاوية الفلم، حيث ينفذ بخارالزئبق من غلاف الفلم محدثاً فيه زيادة بالحساسية,,True,True
183377,meridian,خط الطول,méridien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183377,خط إسناد باتجاه شمال-جنوب وبخاصة الدائرة العظمى التي تمر من القطبين الجغرافيين للكرة الأرضية,,True,True
183378,meridian central,خط طول مركزي,méridien central,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183378,خط طول مستقيم على خارطة العالم، يقسمها بشكل متناظر,,True,True
183379,meter-candela-second,متر كانديلا-ثانية,mètre-candela-seconde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183379,وحدة التعريض في قياس الحساسية، وتكافئ زمن تعرض قدرة ثانية واحدة على بعد متر واحد من منبع ضوئي شدته كانديلا واحدة,,True,True
183380,method grid,طريقة شبكية,méthode réseau,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183380,طريقة لرسم التفاصيل من صورة مائلة، وذلك بمراكبة شبكة على الصورة، ثم نقل التفاصيل بالعين المجردة,,True,True
183381,metric camera,آلة تصوير مترية,caméra métrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183381,آلة تصوير مصممة ومعايرة للحصول على صور دقيقة  هندسيا، وتستخدم في التصوير المساحي الضوئي,,True,True
183382,micro,ميكرو,micro,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183382,بادئة تعني  10 أس -6,,True,True
183383,microdensitometer,مقياس كثافة مكروي,microdensitomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183383,مقياس كثافة خاص بقراءة الكثافات  الضوئية  في مساحات صغيرة جداً، يستخدم في دراسة الصور الفلكية والتسجيلات الطيفية,,True,True
183384,micrometer; micron,مكرومتر,micromètre; micron,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183384,واحدة طول تساوي 10 أس -6 متر ، و 10 أس -3 ميلمتر,,True,True
183385,microphotography,تصوير مكروي,microphotographie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183385,إظهار الصورة بتصغير كبير، بحيث لا يمكن قراءتها دون الاستعانة بالأجهزة البصرية,,True,True
